"","LB","NF","QC","GF","SF","US","FR","EW","IR","NI_FO","NI_FB","SC_WE","SC_EA","IC_SW","IC_NE","SW","NO_SE","NO_SW","NO_MI","NO_NO","FI","RU_KB","RU_KW","RU_AK","RU_RP"
"1990",0.269655328151492,0.226461250417509,0.218275556415174,0.252957126734746,0.239877113088766,0.240827734081263,0.272760446923002,0.243801426212091,0.264572741408676,0.295484154867927,0.295225617431621,0.229133042441098,0.233459805870094,0.250596349024007,0.262331046010403,0.329552106341847,0.272691098317818,0.289826412533314,0.287058876708705,0.305089152617632,0.267476697155327,0.221314895255662,0.243637681354122,0.274716599064563,0.276698716681504
"1991",0.27115983824761,0.231700060630014,0.204752108436386,0.254130655199958,0.24886614496631,0.241490777287242,0.262257046254178,0.242810239296848,0.266932958460445,0.301088507121592,0.297539482339849,0.234902763051161,0.232561891262815,0.242283010118917,0.269631723379429,0.324721859833976,0.269424610000355,0.291046289558824,0.288900612385711,0.304645759394741,0.276301367253482,0.223227101423902,0.246370429369331,0.275276846796322,0.271293076443036
"1992",0.278950861992051,0.238754988575677,0.214395047360648,0.259799002579156,0.243819957831465,0.234413896173757,0.26956217586855,0.243206566950107,0.26792135906136,0.313950245284732,0.304541595421681,0.236208974123074,0.234058175383674,0.258647082330665,0.276284498944639,0.334351751359084,0.275700388624205,0.286208415138142,0.291751347392619,0.305126239549,0.277893946790933,0.229729793626596,0.241634031637255,0.276871115454194,0.289141470350989
"1993",0.268193056815876,0.227648037323662,0.214911328277929,0.242501860313145,0.232863596468408,0.243126480981647,0.264342936344906,0.241831536325205,0.260899809969313,0.277572056635279,0.274791365318379,0.229949017884306,0.22681568658244,0.246364144722967,0.255008133906258,0.318841787586486,0.26834801249634,0.269508930523201,0.280488432257723,0.289475101103871,0.269545935177909,0.214776654993951,0.233222207248231,0.270144922723963,0.272972437250924
"1994",0.267907084988394,0.233940961323288,0.206222143115807,0.2471476998572,0.246080114905286,0.241847484518075,0.253655311427261,0.234399986853639,0.242227359863064,0.260399324013803,0.26341557226881,0.22330573714393,0.222848497253494,0.243064296111073,0.264308153072837,0.300206873236894,0.260913313482729,0.263956380753082,0.268911994981285,0.270453472839037,0.25988209844943,0.215627929252755,0.228155229847794,0.260515698484968,0.239162017593542
"1995",0.292627877691501,0.24034915048698,0.211056116510522,0.237229621764136,0.238028220986943,0.255411878827617,0.271561028844178,0.246974528509794,0.267148721141492,0.272448322046656,0.270494322568787,0.236448931351905,0.235264419787416,0.255250199026595,0.262446946849019,0.304620121413811,0.269968481324373,0.273908968773598,0.278951930262477,0.285745239205393,0.282559394223834,0.229286694758148,0.244180321250974,0.277219168647462,0.255707655761967
"1996",0.28779867356882,0.232681777380004,0.213967562873449,0.250178871891332,0.252017348579954,0.25023710673567,0.281077016924595,0.251589177009754,0.270547081534541,0.264982054086372,0.272219525292195,0.24386046911496,0.242711661915667,0.2543593103612,0.259948195255024,0.318704828594725,0.280401173796782,0.276912909876757,0.293971853986566,0.293910592441262,0.28576947993054,0.246772853359778,0.246650975315459,0.280610282361236,0.243772075171933
"1997",0.306210564318044,0.235933986232697,0.210330310734365,0.251648876781218,0.245942000650791,0.247735878025025,0.28083315630477,0.258363088725629,0.274766781166154,0.299561759088503,0.291204601308901,0.239454039275049,0.240101684407902,0.265793465894952,0.281575494967677,0.320039139548291,0.278837738810321,0.278017641033704,0.28495247232189,0.288688286210167,0.282780983394675,0.233052437932831,0.247204660670084,0.28134023204392,0.254135191412106
"1998",0.283068619098188,0.223776321149763,0.20563844990467,0.228305541280394,0.244148590363745,0.250950679813933,0.258550729069008,0.240248480058927,0.256379819936784,0.259606258671653,0.265170167453173,0.227207070531353,0.226681987774065,0.239860770535739,0.265783196779353,0.288835139859507,0.261184626611685,0.259743879017467,0.263819670506602,0.279147931873854,0.277144043764244,0.238666757907007,0.226152925280825,0.264633722046668,0.231266352385003
"1999",0.27469951905165,0.225955383621904,0.205614252223002,0.242206376057822,0.241422848147263,0.243421764289564,0.254317088940988,0.240618871499018,0.261307253627951,0.262367588125309,0.255609240065541,0.230110764378165,0.232210870223162,0.250693814727413,0.271405759072099,0.287848968602441,0.275001655136312,0.275100019765567,0.277224878665868,0.280174184999586,0.283576288260473,0.246910292853394,0.231516988588541,0.271559506168611,0.228175343416982
"2000",0.278279271309129,0.231864832694199,0.20825102786056,0.243698252913407,0.241051673243705,0.253168782514084,0.289255834810274,0.259405133863667,0.273476759604237,0.274681752056878,0.260166239544749,0.243008683103748,0.245605588771318,0.266939209767614,0.27376282244731,0.318115717644223,0.295521031758147,0.287497113498024,0.292780008411131,0.292118068633919,0.286879613322129,0.257246308258238,0.253077894717529,0.291263234416478,0.253671087544129
"2001",0.270209173400596,0.227562550257773,0.214008426269969,0.251925518967124,0.24132873414489,0.266299774743818,0.276300301552606,0.253712626727756,0.263274999682289,0.280264162386363,0.274842889970527,0.235233954310276,0.241063602069483,0.260341658855107,0.282273949412365,0.293348592410892,0.275770611568792,0.27371037451339,0.2777006103054,0.286485868868992,0.278853571705947,0.260492257645173,0.242579266100431,0.280197209576748,0.23601953334395
"2002",0.259172748693955,0.228882097618691,0.205220867479915,0.247259706071745,0.241405421626896,0.254234358409569,0.271050628301158,0.254084925879031,0.256337249877107,0.267430601825483,0.244178806771485,0.233320255626811,0.240531463539377,0.263197949282789,0.272337022462003,0.286193263413577,0.269547251944531,0.260862664047641,0.277005931081119,0.280946409712646,0.282336791916732,0.255893309789621,0.234825289641958,0.2733542167862,0.230324382383732
"2003",0.250029113106511,0.222538273448011,0.208828965040683,0.238932323165182,0.237282734241179,0.258961277058011,0.261400434141676,0.248973075603406,0.245029282449572,0.263502049407429,0.253984615545861,0.236088423251051,0.233626471280154,0.261036824803231,0.285091952563379,0.28662319473723,0.261062700929768,0.254012101471034,0.252253883772,0.269458997401747,0.255973017716297,0.248875756405723,0.232199504521771,0.268447701710799,0.23877353599032
"2004",0.256458972662335,0.224668264459536,0.198773708626282,0.241936168426299,0.247171102732781,0.242999955387849,0.259505382796422,0.245467255515425,0.238928075909599,0.25251234000598,0.247015930899079,0.234494817144747,0.232174089611095,0.260033468087491,0.289872392586044,0.283684720509098,0.259575136642475,0.254701098025533,0.259996616432322,0.26803573781615,0.256844324181995,0.255760905121354,0.230828639197363,0.267405314332372,0.227407172145534
"2005",0.260416445360452,0.218532342344678,0.203348305969199,0.240062673851316,0.239473393311341,0.259157934136033,0.260177092800222,0.245323386969177,0.239018200330204,0.263572792662332,0.246988202178601,0.234758188680613,0.232288059808082,0.2577701142539,0.283445694827536,0.289548903982255,0.26244436817898,0.257596712617147,0.252778127963359,0.269929271757802,0.260628543477728,0.264271374532641,0.233577029902418,0.274746820511937,0.240395284579903
"2006",0.265014873181604,0.223952604985707,0.201563843290696,0.241402733813025,0.261344195004087,0.265101303201908,0.267897047441286,0.251212947897419,0.254049810876642,0.253062103774949,0.248176460330794,0.241045200909991,0.235089802471915,0.26607630836618,0.28862928924322,0.288425293266281,0.266306625567553,0.25836154951214,0.265853783973753,0.279473046657326,0.259954737155044,0.26521262473186,0.239149392044524,0.27951575429108,0.233840424577097
"2007",0.260029445971111,0.234656207601193,0.213582423687345,0.236136210410298,0.251533055844583,0.250744338274349,0.27318278803162,0.251609704926434,0.256326690669555,0.262614355502795,0.253888208445599,0.238681496723412,0.236662431724242,0.269007527245885,0.287614005088744,0.301903002873298,0.266429107370917,0.257926743011253,0.259998253008872,0.272529015663669,0.256334220617981,0.259404285191602,0.234891953363853,0.278740707757379,0.235330303420993
"2008",0.260940322593916,0.225234695899123,0.201656817334054,0.239100810436732,0.240982407428633,0.262214727376508,0.266977367770452,0.244681922643998,0.245389467713572,0.249169317973095,0.235006213824034,0.232824079577786,0.227293350481207,0.258706148883289,0.269355982157239,0.299195432482254,0.261046086293,0.25910259086287,0.259879905231945,0.264781908465126,0.256399350068842,0.255864213179551,0.231394538057136,0.275028583625622,0.243759964023865
"2009",0.274419633441532,0.23418858259693,0.210887924187742,0.251122837220115,0.280468285150363,0.268032196249054,0.288370775801471,0.26721947174921,0.267331188020585,0.258211014268062,0.240245822667574,0.248793733903299,0.242394120754772,0.272847993562202,0.286946558660079,0.335260342681719,0.273309597412964,0.27791080997272,0.275155454425926,0.276021794092107,0.259445714884225,0.259419142275095,0.247776029968753,0.292196315532437,0.243918516705284
"2010",0.266622645061148,0.226236247089364,0.208718497247296,0.25275952994315,0.240196522326571,0.25067424181442,0.265107117073214,0.247495454912156,0.256867489238625,0.265175429062627,0.24913682744327,0.236910989417821,0.227857255324584,0.253030261720993,0.264114875759585,0.315021099846318,0.268051969989825,0.266730788743772,0.264928907668285,0.26740113045589,0.249629122256447,0.253455767940134,0.23754323543681,0.290179200911682,0.246006554936774
"2011",0.264669561708681,0.22972649457109,0.202716699189455,0.237014868366082,0.243737817978018,0.24111987936423,0.271471268750936,0.254046963457362,0.266389006976921,0.281093942276668,0.241531160535244,0.240660438856396,0.231594919376245,0.255333538887905,0.252765871519856,0.327741774236497,0.262830245447075,0.261601037231965,0.263819272638855,0.275803971475119,0.26952383974334,0.253335952391421,0.248594262046834,0.286147600882274,0.254132713366332
"2012",0.259345776947009,0.216362207005909,0.19503888009225,0.236746709940962,0.231875076175625,0.240533100556724,0.267042843566365,0.244443661708187,0.254940729103427,0.280323527070478,0.230844516864471,0.233189623418492,0.223546729884767,0.250533809391842,0.258407806117781,0.301926260023447,0.256266790245444,0.259292024822293,0.258530941740028,0.266212580186029,0.253896194212968,0.24584744657288,0.239112757348036,0.274563506493511,0.240433912239486
"2013",0.267535848332672,0.222484174534879,0.214042223173976,0.23928254264211,0.241930712531207,0.252213246044664,0.273958237789073,0.261779132669462,0.26397130145913,0.282570065761896,0.247772096467392,0.235752302198897,0.230449016744593,0.245472302698359,0.257533714386531,0.310964796041548,0.257666399013703,0.2639098888572,0.266777727092239,0.264674168758628,0.266128983400451,0.251007466642873,0.246353494502292,0.284617255741557,0.242078037835881
"2014",0.264355718230668,0.228478790473709,0.21654292242771,0.237633045112966,0.237868282142611,0.238350332521422,0.266585017476891,0.256613390239597,0.261128030588285,0.284020471130179,0.23766378941384,0.238532914970391,0.232990938206906,0.255735715469763,0.262695561941712,0.30863366294579,0.255019724346457,0.263103858254549,0.256392155795755,0.259420353656942,0.251090999268894,0.24381316986293,0.240199104547818,0.282156720826146,0.239340716518261
"2015",0.272423740047333,0.219563239930063,0.215821024311957,0.24990065494568,0.241133351766881,0.257491264776796,0.271479437904476,0.258423414490191,0.268514730798597,0.293435197147664,0.256600124090222,0.234362454262493,0.232425276910402,0.250230467081642,0.268657654589707,0.314654291740887,0.258976064552635,0.27152894826086,0.263449226926561,0.259104646215489,0.254941187983073,0.246400297049287,0.235392208743932,0.294180984857239,0.241689844536294
"2016",0.269211830743,0.218438712866784,0.202245234994761,0.23266231283923,0.235949214719937,0.250593564032753,0.269947048999254,0.250849439112106,0.261356191054882,0.289633248936144,0.249989628638018,0.23087569910182,0.229103698559618,0.247342114336681,0.25933361851133,0.302115308318785,0.255995671079703,0.261560537619849,0.256175306669006,0.262322236869561,0.236843998734636,0.241105322326006,0.239834498558718,0.287805850154253,0.248074598846575
"2017",0.251756124252409,0.223035173060994,0.211539761549163,0.241689029574899,0.243778691083426,0.267664383219206,0.269292110280998,0.246531728082227,0.250881757365092,0.28677629211357,0.237010446842272,0.227172827245791,0.2272583771206,0.251843251339644,0.253516648609127,0.30633369052807,0.248517678842006,0.255099561509755,0.241813355412658,0.247278378743539,0.244899664764897,0.240009797045365,0.242228128025005,0.284512069995999,0.239289788379706
"2018",0.256239816898641,0.234029422175872,0.196854975492444,0.232909634184062,0.261648785746963,0.245742915295198,0.271629271091489,0.262142572534052,0.266511598733881,0.296656302833083,0.246526539028772,0.236100693896599,0.238956866536645,0.247131029919143,0.258135214188075,0.308973025185373,0.255565371663048,0.257862649405267,0.253445148248087,0.256762788642348,0.247484663130645,0.247537872972285,0.246919366886992,0.300065135445466,0.245784950103018
"2019",0.261673598002659,0.239698980345953,0.2149070988559,0.245928137690178,0.25223656470846,0.252279863212186,0.268850019337676,0.258753261719215,0.268667329803935,0.295188285670294,0.236675246381854,0.241812563216937,0.240469574431211,0.257564471303892,0.253554467473469,0.300977252034126,0.259313146626568,0.262624561927333,0.251233628290219,0.261281841349902,0.264849762107223,0.252939743471271,0.256821363884021,0.311654846682309,0.267351345331738
"2020",0.290621439541279,0.256129068949042,0.223157381704715,0.25282675656737,0.263169517857267,0.273139714733559,0.294462896546462,0.276754097917118,0.28716557388691,0.313243292075211,0.266117576418494,0.259163117458653,0.260851348392959,0.262669203554793,0.269429062485227,0.326259533918894,0.278104728341187,0.285382431010023,0.268005682973699,0.282366163818729,0.28943663954338,0.291167360411158,0.294294706074875,0.340119527070259,0.276720251759665
"2021",0.306317514306642,0.25482752671907,0.22122106033293,0.269002929938367,0.272663251452037,0.285987704441015,0.326387675722232,0.306723973196932,0.311936243804713,0.337430305311018,0.254753639347821,0.27911851622901,0.277141233845627,0.285225134555296,0.29268026751127,0.349460569275359,0.296005834177304,0.304918011073801,0.282902506776364,0.295797616703221,0.318498109228218,0.316554754069577,0.334940337815651,0.35000191599407,0.302646806834318
