"","LB","NF","QC","GF","SF","US","FR","EW","IR","NI_FO","NI_FB","SC_WE","SC_EA","IC_SW","IC_NE","SW","NO_SE","NO_SW","NO_MI","NO_NO","FI","RU_KB","RU_KW","RU_AK","RU_RP"
"2004",-1.47209428755983,-2.04929542737341,-2.36000388290799,-2.25982231327131,-2.45016013969186,-2.63905631689371,-1.95458927969494,-2.20675881719555,-2.23172976891978,-1.57264180863404,-1.73951071178335,-1.75711000015516,-1.99697462024128,-1.39063092563998,-1.35153162822317,-2.20832617383654,-1.02034014371129,-1.59745839154031,-1.4683160713319,-1.42911431462653,-2.62497048945492,-2.57312854126957,-2.61252219849739,-2.53646303008945,-2.85599574226175
"2005",-1.51279377788399,-1.95825664794054,-2.32557801345942,-2.2011664379441,-2.17153550783598,-2.68703772695821,-2.13961246576008,-2.26316379849751,-2.3672083505238,-1.89654776795002,-1.77024348808982,-1.80341710299723,-2.06277730428378,-1.38964826014904,-1.29714070830553,-2.16510187480704,-1.29239815260784,-1.92192559175598,-1.81187935465311,-1.53745419215369,-2.7250167972214,-2.67000391076984,-2.77705852794574,-2.4706824583526,-2.75953191266005
"2006",-1.48160033940146,-1.94085868855147,-2.27497965228167,-2.36161332565248,-2.14916765597162,-2.59517174458275,-2.21685347469852,-2.32081257669252,-2.46984290173177,-1.68971300576549,-1.74943901683362,-1.76697987056406,-2.05206166809586,-1.4010087908407,-1.4017532009093,-2.09723219351711,-1.41144777516134,-2.00412024094051,-1.86252945190182,-1.63135959561879,-2.93217268513145,-2.84187761393878,-2.86708127292258,-2.45349476251468,-2.65190898120596
"2007",-1.32909942346492,-1.85276839917068,-2.20543375166227,-2.19650559340039,-1.82351141008417,-2.22748007658531,-2.3161607631809,-2.32167045928565,-2.40027718194211,-2.11103423897105,-2.07133868923828,-1.8635315070164,-2.12017728669012,-1.40043755637328,-1.62492239634355,-1.91027750756336,-1.41945147564393,-1.96398757971126,-1.80240952674377,-1.58037072126295,-3.01311828675161,-2.68148372219242,-2.90043082881737,-2.61615310998897,-2.43722264274343
"2008",-1.66775142400772,-2.01821823862779,-2.4039872501902,-2.56919317590315,-2.5858202498391,-3.04983554107425,-2.46050473119202,-2.45297506102446,-2.33160283362176,-2.38694563665177,-2.26730105585847,-2.03294527674692,-2.27005972664016,-1.55194347185359,-1.6048497555393,-1.76997571906441,-1.42773947065317,-1.91050117444775,-1.84661738400928,-1.63079889054899,-2.47296613527472,-2.33784213936972,-2.82186280631768,-2.44655541299927,-2.26685413254645
"2009",-1.43332303277871,-1.77787538610127,-2.09071071705523,-1.81745198412665,-1.84148833116078,-2.20005179777402,-2.12940626531794,-2.14758318684646,-2.12967272705199,-2.34823872585976,-2.42934964022225,-1.8808939529735,-2.04500033180739,-1.49620126454879,-1.7386029015827,-1.29168153117491,-1.12973179428382,-1.68830421065641,-1.58069864935896,-1.47068708946336,-2.43669474134937,-2.03776027436055,-2.6294454605261,-2.67678798634785,-2.04028779702538
"2010",-1.61478042750731,-1.92311319717556,-2.23163610414183,-2.19779687709804,-2.43023671134365,-3.08839803549462,-2.07786211158834,-2.28260497394769,-2.19717602534711,-2.37006114565521,-2.50385628401108,-2.06687794272919,-2.31987792966538,-1.75507205214438,-2.13297122284901,-1.22255224831462,-1.28153813801796,-1.67365724209816,-1.72764777490515,-1.54870053618191,-2.22285534762168,-2.09536678763783,-2.77601608625224,-2.67581298075519,-2.3259705639158
"2011",-1.76670560408248,-1.95441081541371,-2.32203923388989,-2.52725668807993,-3.20250341780759,-4.06658876323498,-2.00584629024769,-2.43105985048749,-2.15183159283991,-2.12080449530036,-2.50835207334737,-2.19418237250484,-2.44053889997273,-2.02004554422828,-2.51491891018246,-1.28029593743006,-1.35816479275424,-1.63117090794547,-1.77664902058823,-1.6404873131664,-2.0936949276928,-2.28995734280923,-2.66513946671716,-2.44331843911502,-2.42156471444892
"2012",-1.74358820260121,-2.30261857762067,-2.64786490227302,-2.77462455621641,-3.49784324294863,-4.18859291577738,-2.01675487626277,-2.48257813391357,-2.30604128109263,-2.00263932137852,-2.13054549379165,-2.36144903814914,-2.55549752294866,-1.93682131563182,-2.04788008659167,-1.60852065140584,-1.44348061182898,-1.67378050493102,-1.84559200987271,-1.78423819896879,-2.30072531450307,-2.85558988745565,-2.69016525454336,-2.23824294113115,-2.62562395415213
"2013",-1.59814895924984,-2.32729105635461,-2.49613363920747,-2.9594047606877,-3.73487556639224,-4.07515990281312,-2.07286822762237,-2.57146752633757,-2.43520133894953,-2.36892407495327,-2.47209077951881,-2.50186022202811,-2.70518843777901,-2.51280768910465,-2.6305227266787,-1.72654455741655,-1.51487263143027,-1.67338537612032,-1.75212425350181,-1.7261360808492,-2.14898904598809,-3.09814635135749,-2.76405622899969,-2.24453167567267,-2.61539226359427
"2014",-1.53917255028543,-2.24913998802487,-2.43318835337339,-2.69889256295925,-3.19721606002086,-4.34021806259888,-2.17784593697961,-2.52910297452641,-2.34682924935839,-2.3836131749575,-2.1706675462001,-2.52282457438359,-2.65237687177227,-2.09389304513677,-2.03619016730335,-2.09357509402341,-1.68344183260553,-1.79696473347638,-1.90356403634,-1.76326944857813,-2.29921607463572,-3.25177301830236,-2.82718951518075,-2.20167030204777,-2.72286492962989
"2015",-1.61649178847966,-2.41308553014527,-2.52917440912417,-3.02276383483382,-3.18857352331575,-4.11212279148898,-2.26726549573652,-2.59874349847982,-2.49463221810851,-2.41597762887398,-1.7766742175902,-2.54037245837216,-2.74193804763157,-2.24860385223247,-2.55665365841161,-2.3117089488555,-1.87486547547641,-2.14416981199038,-2.05441195178486,-1.88159911416567,-2.59704874668747,-3.61323612292173,-3.17524789754033,-2.14848743017263,-2.83781746377583
"2016",-1.78352440222941,-2.41816834688589,-2.56072665817316,-2.6435508337636,-2.51536912726231,-3.59940555827735,-2.18315399830094,-2.52358110039125,-2.46185385867949,-2.41199943006284,-1.97232325905041,-2.55070986065796,-2.70825159030992,-2.02524412890006,-2.42659790391297,-2.1331033446957,-1.85692844490043,-2.28511680284666,-1.99510182637396,-1.92479579249886,-2.90861782702869,-3.49632237848923,-3.34842322627672,-2.20127546642974,-2.86378905141222
"2017",-1.81087691637723,-2.51246730691411,-2.51933087215401,-2.80747715155387,-3.02657675185686,-3.19845492585343,-2.1528863030323,-2.54693767536557,-2.38818654074244,-2.54802691073347,-2.01209599791521,-2.48781037821339,-2.61248388227694,-2.27194479661108,-2.47557178186864,-2.00550384280414,-1.69904068075014,-2.12828447048007,-1.91568058731132,-1.95043070540655,-2.57381464554555,-3.24154779859215,-3.03803307248478,-2.33659088954415,-2.63240940889679
"2018",-1.91519568688337,-2.05295878318246,-2.27532937494427,-2.42872185536677,-2.16607370176405,-2.58132866893552,-2.20837955087565,-2.54005259384533,-2.42834442169092,-3.05744139886899,-2.6556543344722,-2.3865931519828,-2.5211503368717,-2.23668088763465,-2.92309912480977,-1.92423402014283,-1.89192865152017,-2.2603862249758,-2.01041819690412,-2.02740876208271,-3.0380509885647,-3.00869926047824,-3.33495397197102,-2.58396512178533,-2.47428506841895
"2019",-1.96731600801833,-2.19661083215658,-2.50227328604451,-2.91589430784555,-2.63405331606436,-3.26805708696665,-2.42502650802777,-2.71000112994169,-2.37397438276729,-3.3409061349565,-2.13783034050515,-2.47514350023013,-2.62759434110877,-2.40082227390323,-2.98348510282865,-2.0665198703595,-1.95451647761054,-2.38286011111667,-2.17232333566195,-2.17281264861759,-3.06372673448585,-3.0046302749325,-3.44467685943938,-2.31449332434588,-2.53030901943879
"2020",-1.94575350994977,-1.96223568468244,-2.39486158844369,-2.70051405714454,-2.16235682839573,-2.6083688123963,-2.49947375145489,-2.68021376596524,-2.36659374740347,-3.51915237895448,-2.43359920386199,-2.42839492560351,-2.59703528476248,-2.38965887575954,-3.14116118033226,-1.99367317221134,-2.01777763276251,-2.54112968592319,-2.25373575057967,-2.24002188573237,-3.05059582060168,-2.91772004000142,-3.37301031888967,-2.41077208736766,-2.43812368124212
"2021",-1.77136008181314,-2.27979876959464,-2.51334553371603,-2.93003283075536,-2.41369683147393,-2.25565268643901,-2.64531325586359,-2.69492486636992,-2.47289114988091,-3.6690357639793,-2.73783324908335,-2.4489049158488,-2.58354595120769,-2.35153361885624,-2.98287336627987,-2.18597533643609,-1.98525872554558,-2.43728754900068,-2.17960315470778,-2.24357083804941,-3.06613172970608,-3.00476722104242,-3.24605656574253,-2.35056642926985,-2.33216331295339
